Date,AZN.L,BAB.L,BBY.L,BP.L,CNA.L,CPG.L,CPI.L,CRDA.L,DRX.L,ELM.L,ENOG.L,ESNT.L,FGP.L,FORT.L,FSJ.L,FSTA.L,FUTR.L,GFRD.L,GSK.L,IAG.L,INCH.L,INF.L,ITV.L,JMAT.L,KIE.L,MTO.L,NG.L,OXB.L,OXIG.L,PETS.L,PSN.L,SBRY.L,SGE.L,SGRO.L,SMIN.L,SMWH.L,SPI.L,SSE.L,SYNT.L,TPK.L,TSCO.L,TTG.L,UU.L,WINE.L,XPS.L,^FTSE,,,,
12/02/2025,11798.27734,608.4586182,465.6887817,468.4209595,137.0095062,2829.423584,205.7998962,3129.661376953125,641.220459,155.9626007,991.8665771,123.9703979,160.7462006,160.3678284,345,547.8214722,962.1853027,374.7983704,1444.266724,348.9948425,652.7386475,896.9740601,75.1457901,1459.372681,150.9431152,118.765419,953.9900513,391,1985.775635,225.4819336,1223.435791,260.7953186,1318.744385,710.2905884,2081.567627,1285.752808,228.4733429,1497.519165,138.8000031,683.8355713,392.7569885,87,982.7636108,51,349.8800964,8764.700195,,,,
13/02/2025,11960.22559,610.4584351,466.2886658,463.5743408,135.3100128,2827.423828,206.3999023,3198.632080078125,632.2244263,160.1616058,986.3756104,123.9703979,159.4466248,163.5671844,340,545.8221436,968.6832275,374.7983704,1443.766846,347.2953186,655.2376099,901.1730347,75.89524841,1474.366211,151.3429565,119.365242,961.586731,390,2019.771851,228.0805664,1253.421997,263.9927979,1314.745117,721.6856079,2089.565918,1237.761963,228.9732819,1506.516357,142.8000031,697.8322754,395.256073,84.19999695,989.5606079,52,346.881134,8732.5,,,,
14/02/2025,11704.30469,615.9580688,466.4886169,467.4716187,136.0597839,2835.422363,203.9998932,3244.6123046875,630.2252808,161.1613617,991.8665771,123.9703979,159.9464569,162.7673492,338,543.8227539,962.6851807,385.792511,1434.271729,338.3980103,665.2335815,895.5744019,76.49481964,1480.363647,152.7424469,120.564888,956.7887573,390,2024.77124,227.4808807,1244.426025,261.9943848,1317.244629,731.081543,2081.567627,1222.764893,229.4732361,1507.016235,141,696.3326416,396.455658,85.19999695,994.1585083,50.20000076,389.8664246,8768,,,,
17/02/2025,11710.30469,633.9568481,467.8883057,462.4251404,136.3097076,2842.420898,204.5998993,3198.632080078125,626.2270508,159.7617035,1014.329529,125.570015,160.7462006,162.3674164,352,533.8260498,968.1833496,388.790863,1418.779541,335.9987488,664.7337646,895.774353,75.39561462,1467.369263,153.9419861,119.9650726,954.989624,389,2019.771851,227.4808807,1232.431641,261.1950073,1324.243286,716.0880737,2103.563232,1233.762695,229.4732361,1496.519531,137.3999939,694.8330078,396.8554993,86.19999695,989.9605103,51.09999847,403.8616028,8766.700195,,,,
18/02/2025,11784.28125,647.9558716,466.2886658,462.0754089,135.859848,2813.426758,202.7998962,3218.623291015625,617.7307129,156.9623718,1023.314758,124.9701538,163.445282,159.3680115,354,533.8260498,1005.671082,381.7946167,1442.267822,336.6985168,665.2335815,892.5751343,75.7953186,1466.369507,155.1415405,119.1652985,943.1946411,387,2019.771851,226.4813995,1228.433472,250.8031616,1320.744019,713.6890869,2115.560547,1218.765625,228.9732819,1463.030273,137,688.3345337,382.1608276,86.19999695,977.9658203,53.59999847,404.8612671,8712.5,,,,
19/02/2025,11700.30762,649.9558105,462.0896606,462.974762,135.859848,2804.428711,200.6999054,3170.64404296875,621.7290039,154.7629089,1027.308228,121.1710587,160.5462494,155.7687531,349,531.8267212,1028.663574,388.790863,1436.770508,326.601593,661.2352295,887.576416,74.99590302,1444.37915,153.5421448,119.5651855,952.5905762,382,2014.772339,224.8822327,1213.44043,248.8047333,1319.244141,702.6939087,2087.566406,1171.774658,227.473465,1480.02478,131,661.8408813,380.7613525,85,974.3673706,56,405.8609314,8663,,,,
20/02/2025,11588.00684,646.9559937,461.0899048,451.7429504,143.5075836,2807.428223,199.4998932,3146.654296875,625.227417,155.5627136,1028.306519,120.1712952,161.9457855,155.9687195,345,531.8267212,990.1761475,383.7935486,1446.426636,329.8005981,669.7318115,883.977417,74.4962616,1448.377319,153.3422089,118.5654755,952.390686,375,2024.77124,227.6807709,1216.438965,248.4050446,1303.747192,707.4917603,2069.570068,1179.773193,225.4736938,1475.026489,129.6000061,664.340271,374.6635437,82.59999847,964.7716064,58.29999924,397.863678,8659.400391,,,,
21/02/2025,11705.98535,639.9564209,459.8901978,447.2454834,145.0571289,2793.431152,201.8999023,3193.63427734375,628.7259521,153.963089,1010.336243,118.5716782,160.9461212,157.3684235,345,529.8273315,988.6766357,379.7957153,1428.433838,325.9017944,679.7278442,882.3777466,75.0958252,1462.371338,153.9419861,118.1655884,957.7883911,345,1949.779785,227.880661,1207.942871,252.4019012,1297.748413,710.0906982,2051.57373,1179.773193,228.4733429,1494.020386,131.6000061,657.34198,373.9638367,83.40000153,960.9733276,59.5,388.8667603,8659,,,,
24/02/2025,11769.97559,642.9562378,459.8901978,446.2460938,151.0053711,2778.434082,201.2998962,3201.630859375,647.2178955,152.9633331,994.3624878,118.5716782,160.1463776,155.168869,345,543.8227539,994.6746826,374.7983704,1451.924316,326.2016907,690.7233887,868.5812378,75.1457901,1452.37561,154.1419067,117.1658859,976.5803223,335,1963.778198,228.6802673,1210.441772,255.7992401,1282.751343,703.2936401,2037.576782,1181.772705,225.4736938,1525.510254,132.8000031,654.8425903,375.9631348,84,980.7645264,59.59999847,384.8681335,8668.700195,,,,
25/02/2025,11929.94727,649.9558105,457.890686,436.6514893,149.155899,2780.433594,199.7998962,3203.6298828125,642.2200317,151.9635773,1009.337769,118.771637,159.4466248,154.5690002,345,545.8221436,959.6861572,363.8043213,1482.912109,321.103241,691.7230225,859.9833984,74.29640198,1439.381226,152.7424469,117.9656525,979.5790405,324,1935.78125,230.2794189,1204.944336,255.1996918,1265.754639,709.0911255,2031.578125,1167.775391,225.9736328,1507.016235,132.1999969,653.3429565,375.3633423,81.80000305,973.3677979,61.40000153,382.8688354,8731.5,,,,
26/02/2025,11879.95605,658.4551392,469.4878845,430.6549072,147.5563965,2778.434082,200.9998932,3309.58447265625,641.220459,153.5632019,1010.336243,120.1712952,161.9457855,156.7685547,342,557.8181763,944.1912231,366.8027039,1466.418701,327.1014404,685.7254028,861.782959,71.19863892,1452.37561,152.7424469,117.1658859,977.3799438,325.5,1935.78125,248.0700836,1174.458374,257.5978088,1285.250732,706.2922974,2043.575562,1168.775269,226.973526,1521.011719,133.8000031,664.340271,377.9624023,82.19999695,971.5686035,63,382.8688354,8756.200195,,,,
27/02/2025,12015.93262,661.4549561,466.2886658,,147.2064819,2763.437012,200.0998993,3244.6123046875,618.2305298,151.3637085,1017.324646,117.9718246,159.5465851,154.7689514,335,541.8234253,938.6929932,363.8043213,1460.421021,338.5979919,680.727417,856.7841797,71.0487442,1427.386353,149.9434967,116.1661682,965.9848633,328,1909.784302,238.2752075,1149.969604,257.5978088,1265.254639,702.4939575,2031.578125,1161.776611,226.973526,1489.521729,133.1999969,650.8435669,379.2619019,84.59999847,962.772522,66.5,379.8698425,8809.700195,,,,
28/02/2025,11965.94141,670.4543457,464.2891541,437.1012573,149.4558258,2772.435303,195.8999023,3302.58740234375,609.7341919,150.9638062,1013.331177,116.5721588,159.6465607,152.1694641,336,535.8253784,912.7015381,354.8091431,1465.918823,352.1938477,678.7282104,858.7836914,71.0487442,1429.385498,148.9438782,116.3661194,974.5811157,330,1915.783569,235.076889,1204.444458,258.3972168,1264.754883,703.8933716,2013.581787,1158.777222,226.473587,1527.509644,130.1999969,651.8433228,380.061615,81.19999695,979.7649536,68.19999695,369.8732605,8871.299805,,,,
03/03/2025,11901.95215,710.4516602,467.2884216,432.5038452,147.6063538,2807.428223,197.6999054,3262.6044921875,603.2370605,151.7636108,1010.336243,117.9718246,168.5435791,155.168869,345,539.8240967,909.2026367,348.8123779,1478.913696,345.0960083,680.2276001,845.7869873,70.64903259,1456.373901,146.5447845,117.5657654,956.7887573,317,1917.783325,233.6776428,1194.948853,253.2012634,1284.750977,699.4953003,2029.578491,1147.779297,228.9732819,1507.016235,129,647.3444214,377.8624268,81,963.1723022,65.80000305,374.8715515,8759,,,,
04/03/2025,12061.9248,695.4526367,455.4912415,407.7679443,147.2064819,2802.428955,193.1999054,3229.618896484375,596.2400513,148.3644257,969.902771,113.572876,167.0440826,151.5695953,333,535.8253784,878.7126465,347.8129272,1508.4021,319.1038513,685.2255859,819.9934692,69.15011597,1409.394165,141.5466614,115.3664093,971.5824585,295,1875.788086,228.4803619,1167.461548,249.8039398,1257.256226,690.6990967,1994.585693,1082.79187,224.4738159,1505.016724,122.1999969,626.8493042,388.5585327,80.80000305,975.7667236,63.79999924,370.8729248,8755.799805,,,,
05/03/2025,12059.9248,729.4503784,437.8954468,407.9678345,146.8066101,2719.446045,208.7998962,3262.6044921875,584.7450562,152.7633972,967.9060059,114.5726318,171.1427002,158.3682251,335,527.8279419,845.7233887,383.7935486,1482.412354,327.2013855,720.7113647,819.7935181,69.54982758,1467.369263,145.1453094,117.1658859,933.1989136,297,1915.783569,233.277832,1159.965088,249.2044067,1255.256592,674.9060059,2009.582642,1081.79187,224.4738159,1469.028442,135,637.3468018,378.8620605,82,943.980896,62,373.8718872,8682.799805,,,,
06/03/2025,12025.93164,750.4489136,447.2932129,408.8673096,148.3561401,2614.467529,203.0998993,3305.586181640625,579.7472534,153.1632843,937.7463379,118.3717346,170.3429718,161.7675476,337,519.8306274,842.7244263,382.7940979,1499.905396,323.9024048,722.7105713,772.2055054,76.29496002,1508.351563,144.9453735,116.9659424,919.4048462,301.5,1909.784302,235.4766998,1158.465698,250.603302,1221.263184,674.1063232,2003.583862,1070.794067,188.5780029,1463.030273,153,648.3441772,375.7631531,81.80000305,948.5787964,58.90000153,371.8725891,8679.900391,,,,
07/03/2025,12069.92285,710.9515991,439.4950562,413.2148438,146.4567108,2602.469971,206.9998932,3243.61279296875,580.2470703,153.7631531,948.7316895,117.7718735,173.3419647,162.7673492,335,535.8253784,848.2225952,381.7946167,1533.392212,318.3040771,720.7113647,775.4046631,78.74320221,1459.372681,143.7458344,115.1664658,929.4005737,294,1907.784546,232.6781616,1177.456909,254.4003296,1231.76123,693.0980835,1999.584717,1081.79187,174.7796173,1470.028076,154.8000031,633.3477173,379.9616699,80.80000305,957.7747192,57.20000076,370.8729248,8600.200195,,,,
10/03/2025,11839.96289,696.9525146,430.2972412,418.2120361,143.9574432,2619.466309,203.9998932,3170.64404296875,570.2514038,151.7636108,935.2496948,115.9723053,171.8424683,158.7681427,330,523.8292847,823.7305908,369.8011169,1557.882324,310.4064636,712.2147827,742.4129639,78.79315186,1447.377808,139.9472656,113.3669891,955.1894531,286,1837.792358,234.6771088,1169.960449,259.3964233,1219.26355,692.2984009,1962.592407,1098.788696,173.3797607,1477.525635,138.6000061,580.3604736,377.9624023,80.40000153,981.1643066,56,364.8749695,8496,,,,
11/03/2025,11478.02441,707.4518433,433.496521,411.4658508,144.8571777,2626.464844,203.0998993,3090.67822265625,561.2553101,148.5643921,926.2617798,114.3726807,170.2430115,158.9681091,327,519.8306274,843.2242432,352.8102112,1515.399292,291.4122009,711.21521,746.8118896,77.04441833,1428.385864,122.1539612,112.9671021,956.388916,276.5,1803.796265,234.6771088,1233.930908,257.9974976,1194.768311,699.2953491,1949.595093,1076.792969,172.3798828,1492.520752,137.1999969,570.362915,369.8653259,79.59999847,990.7601318,52.79999924,359.876709,8541,,,,
12/03/2025,11647.99609,711.4515381,453.0918274,416.7128906,143.7075195,2630.464111,203.0998993,3180.6396484375,566.2531128,149.3641815,932.2536621,115.9723053,174.4416046,158.9681091,336,521.8299561,871.7149048,356.808075,1489.409546,277.5163574,713.7142334,768.4064331,75.69539642,1443.379517,122.753746,113.3669891,952.5905762,271.5,1861.789673,237.8754272,1193.449463,254.9998627,1201.76709,693.4978638,1961.592651,1079.792358,175.9794769,1506.516357,124.8000031,576.3614502,374.8635254,81.40000153,979.3651123,53.5,359.876709,8542.599609,,,,
13/03/2025,11879.95605,721.4509277,443.0942078,417.6123657,143.7575226,2642.46167,203.6999054,3074.68505859375,564.7537842,149.3641815,937.7463379,115.9723053,173.5419006,160.5677948,333,539.8240967,862.2180176,351.8649902,1498.406006,276.0168152,708.7162476,763.2078247,76.24500275,1413.392334,121.5541916,112.1673355,955.9891357,280.5,1853.790649,231.8785706,1165.962158,254.600174,1195.268311,689.0998535,1960.592773,1031.801514,173.9797058,1499.018677,114.4000015,571.3626709,371.3647766,86,980.5645752,50.20000076,358.8770447,8632.299805,,,,
14/03/2025,11991.93652,752.4487305,448.2929688,428.756012,144.4573059,2659.458252,208.1999054,3098.674560546875,566.2531128,149.5641632,939.2443848,118.3717346,175.7411804,159.9679108,337,549.8208008,874.2141113,345.8672791,1510.401245,283.1146851,710.7153931,764.807373,76.89453125,1409.394165,122.9536667,113.5669327,965.7849731,288,1881.787354,234.0774231,1177.956787,234.8157043,1198.2677,696.6965332,1975.5896,1055.796997,176.7793732,1523.510864,118.4000015,559.8654175,339.0765381,84.40000153,991.7596436,45,365.8746338,8680.299805,,,,
17/03/2025,11901.95215,743.9493408,454.8913879,431.6044006,144.3573151,2650.460205,208.4998932,3106.67138671875,569.7516479,149.3641815,864.3445435,117.3719711,176.4409332,161.967514,339,549.8208008,872.2147827,341.8688049,1535.391357,288.9129028,716.7130127,768.206543,78.89308167,1424.387695,119.9547958,113.9668198,976.1804199,293,1903.784912,236.0763702,1188.95166,232.2177429,1191.768921,706.2922974,1992.586182,1051.797729,177.1793213,1516.513062,118.8000031,576.3614502,324.0820007,86.19999695,988.1611938,48.65000153,369.8732605,8705.200195,,,,
18/03/2025,11843.96191,748.9490356,453.6916809,437.5509949,144.3073578,2624.465332,212.3999023,3096.675537109375,577.2483521,146.1649475,875.329834,115.572403,180.739502,160.9677124,326,535.8253784,869.7155762,349.8657227,1530.893188,293.7114868,722.7105713,769.406189,79.49266052,1461.371704,120.3546448,112.5672226,969.3833618,306,1903.784912,238.4751129,1196.44812,236.2145996,1169.773193,701.4943848,2009.582642,1066.7948,178.5791779,1525.010498,122.5999985,583.8596802,325.9813232,87.19999695,979.7649536,43,369.8732605,8706.700195,,,,
19/03/2025,11781.97266,755.4485474,454.8913879,442.0984497,144.0574341,2499.490723,209.3999023,3015.71044921875,579.2474976,143.1656799,839.3778687,108.774025,183.0387268,161.967514,328,529.8273315,865.7168579,352.8645935,1504.403687,297.1104736,719.711853,785.802063,80.34204102,1442.379883,121.5541916,113.7668762,973.3816528,306,1903.784912,238.6750183,1200.446411,234.2161713,1175.272095,695.2971191,2009.582642,1074.793213,179.9790039,1521.011719,117.8000031,585.3592529,321.1830139,87.80000305,973.567688,48,375.8712158,8702,,,,
20/03/2025,11805.96875,735.4499512,452.8918457,448.2449341,144.9071655,2407.509521,207.8999023,3035.70166015625,580.7468262,142.3658752,840.3765869,110.1736832,181.9390869,161.7675476,323,537.824707,853.2209473,350.865387,1510.401245,290.5124512,707.2167969,785.6021118,80.04225922,1415.391479,123.3535156,114.3666992,993.3731079,307.5,1901.785156,240.0742798,1203.445068,236.8141327,1188.269653,697.8959961,1998.584839,1073.793457,176.5794067,1567.996582,117,577.3612671,323.8820801,89.40000153,990.960022,49.75,374.8715515,8646.799805,,,,
21/03/2025,11606.00293,716.9511719,450.6923828,449.7440491,144.4573059,2423.506348,205.7998962,2887.76513671875,587.7437744,138.9666901,871.335144,103.9751663,168.6435394,158.7681427,304,535.8253784,836.7263794,343.8680725,1508.4021,285.1140747,703.7182007,785.0022583,80.79171753,1386.404053,121.7541199,113.3669891,981.3781738,304.5,1881.787354,241.073761,1188.451782,237.413681,1188.769531,690.8990479,1978.588989,1054.797119,174.1796722,1556.000366,116.8000031,567.8635254,325.4814758,85.59999847,978.7654419,52.29999924,369.8732605,8638,,,,
24/03/2025,11450.0293,733.4500732,452.4919739,440.5492859,147.6063538,2435.503906,208.4998932,2891.763427734375,586.7442627,136.9671631,814.4111938,103.9751663,168.6435394,155.9687195,303,531.8267212,849.22229,343.8680725,1484.411499,287.913208,707.7166138,784.8023071,80.99157715,1400.397949,122.753746,113.5669327,966.7844849,302,1883.787231,233.277832,1191.950195,235.8149109,1200.267334,690.6990967,1996.585327,1062.795654,173.1797943,1537.00647,110.1999969,579.3607178,325.681427,83.40000153,971.5686035,57.5,369.8732605,8663.799805,,,,
25/03/2025,11314.05371,732.4501343,455.8911438,441.6486816,146.9065704,2466.497559,207.5998993,2890.763671875,583.2457275,137.5670319,867.3405151,105.3748398,163.7451782,162.7673492,303,535.8253784,841.2249146,353.8642273,1485.411133,296.5106506,715.213623,802.197937,81.04153442,1379.406982,125.152832,114.3666992,964.7854004,301.5,1887.786743,234.2773132,1197.447754,236.0147552,1204.266602,705.0928345,2019.580566,1077.792725,174.7796173,1527.009766,115,571.8625488,329.6799622,84.19999695,974.7672119,60,370.8729248,8689.599609,,,,
26/03/2025,11230.06738,745.9492188,460.8899536,446.7457581,148.2561798,2495.491455,208.1999054,2925.74853515625,590.7424927,136.7672119,856.3551636,104.3750763,166.3442993,164.9669037,308,537.824707,811.7345581,355.8634338,1474.915283,295.5109253,714.7138062,803.5975342,80.79171753,1364.413452,130.5508118,117.1658859,979.1791992,308.5,1855.790283,237.2757416,1191.450439,236.4144592,1209.765503,702.6939087,1973.590088,1082.79187,171.3800049,1546.50354,119.4000015,568.3634033,332.5789185,83.19999695,987.9613037,63,378.8701782,8666.099609,,,,
27/03/2025,11194.07422,743.9493408,453.291748,445.7463379,148.7060547,2564.477539,212.3999023,2890.763671875,593.241394,134.567749,864.3445435,103.3753128,165.8444672,173.9651031,305,533.8260498,793.7404175,348.8661194,1476.914429,290.7123718,700.2196045,792.6003418,79.69251251,1364.413452,129.9510345,117.1658859,980.9783936,310.5,1805.796021,234.8769989,1179.456055,236.8141327,1204.766357,680.4991455,1956.593628,1089.790527,171.9799347,1546.003662,120,574.8618774,329.1801147,83.40000153,976.5663452,81.80000305,376.8708496,8658.900391,,,,
28/03/2025,11414.03613,736.9498291,447.0932617,435.2522888,149.6057739,2561.478271,206.9998932,2958.734619140625,593.7411499,133.3680267,868.838501,102.5755005,163.9451294,173.9651031,313,533.8260498,778.2454834,354.8638306,1487.910156,279.2158508,694.7218628,788.4014282,79.94232941,1365.412964,129.7511139,116.1661682,1009.066284,310.5,1783.798462,236.2762604,1200.946167,239.4121094,1212.265015,696.296875,1945.595825,1038.800171,178.5791779,1605.484497,122.5999985,564.3643799,332.1790466,84.40000153,1004.054138,92,379.8698425,8582.799805,,,,
31/03/2025,11252.06445,723.9507446,433.8963928,435.8519592,149.3058624,2552.480225,194.6999054,2921.750244140625,585.244873,129.368988,874.3311157,99.37627411,155.9477997,172.1654663,308,527.8279419,743.7567749,349.8657227,1461.420654,260.7214355,669.7318115,769.2062988,78.79315186,1323.431152,124.9529114,114.7665863,1009.066284,299,1719.805786,216.2867279,1190.950684,235.0155334,1206.765991,690.6976929,1930.598999,1013.805054,177.379303,1593.488403,116.8000031,549.8678589,332.1790466,80.59999847,1008.052368,86.5,374.8715515,8634.799805,,,,
01/04/2025,11364.04492,737.9497681,436.0958862,432.7537231,151.9050903,2574.475586,192.2998962,2925.74853515625,585.7446289,134.7676849,882.8198242,100.7759399,156.1477203,172.9653015,308,517.8312988,752.2539673,341.8688049,1468.417847,257.3224487,676.7290039,755.409729,78.54334259,1335.425903,126.9521561,115.9662323,1012.065002,291,1737.803711,215.6870575,1207.942871,230.4191589,1222.263062,696.6967773,1950.594849,1010.805603,182.7786865,1579.992676,115.8000031,493.8812866,329.8798828,80.59999847,1017.548157,76,379.3699951,8608.5,,,,
02/04/2025,11226.06836,729.9503174,438.0953979,432.8536987,150.6054688,2597.470703,199.4998932,2890.763671875,586.7442627,133.7679291,889.8104248,100.1760712,156.947464,174.5649872,310,513.8325195,760.7512207,353.3644104,1432.932007,260.9213867,688.2244263,758.4089355,78.09366608,1333.426758,128.1517029,117.7657089,1007.567017,274.5,1751.802124,221.2841187,1179.955811,232.8172607,1229.761597,689.8978271,1938.597412,1024.802856,183.7785645,1573.494751,109.5999985,503.3789978,330.9794922,78.90000153,1023.545532,79.59999847,379.3699951,8474.700195,,,,
03/04/2025,11390.04102,740.949585,434.2962952,400.2222595,151.6551819,2634.463379,194.6999054,2807.79931640625,591.2422485,128.1692657,843.8718262,97.67667389,153.6485596,172.7653503,310,517.8312988,733.2601929,340.8692017,1464.919312,247.7253571,683.7262573,722.4180298,73.74680328,1233.469727,122.753746,117.5657654,1052.547607,271,1663.812012,222.6833954,1217.438477,239.2122345,1206.765991,701.8959961,1890.746094,1010.805603,189.3778992,1652.469482,98.90000153,513.3765869,345.4742126,78,1070.524658,73,376.8708496,8055,,,,
04/04/2025,10806.14063,685.4533691,404.503418,370.4891663,147.4564056,2509.489014,183.2998962,2752.822509765625,574.7494507,122.1707077,788.9451904,96.17703247,147.8505096,164.9669037,310,513.8325195,702.7701416,320.8768616,1416.938232,237.928299,658.7362671,690.8259888,70.84889221,1220.475342,116.7560043,115.1664658,1033.555786,263.5,1587.820679,217.88591,1164.962769,237.0139771,1188.769531,657.1026611,1778.761108,929.821167,181.1788635,1600.486206,93.5,509.8774414,339.8762512,78,1053.032349,73.19999695,349.3802795,7702.100098,,,,
07/04/2025,10054.27051,655.4553833,390.3068237,348.7515869,138.1591492,2349.52124,179.3999023,2621.878662109375,549.2605591,114.972435,744.5046997,92.27796936,146.4509735,159.9679108,299,507.8345032,646.7884521,328.3739929,1330.972412,224.3323822,637.7446289,648.0368042,67.50131226,1163.499756,115.156601,111.9673996,971.3825073,243.5,1499.830566,213.8880005,1124.481445,233.0171051,1096.787354,616.7086182,1694.772339,898.8271484,174.9795837,1505.016724,84.80000305,499.2799683,326.980957,78,1006.55304,70.40000153,341.3830261,7910.5,,,,
08/04/2025,10372.21582,690.9530029,404.9033203,354.0485535,141.7581024,2455.499756,181.4998932,2683.852294921875,557.756897,116.971962,757.4873657,93.177742,152.7488708,165.3668213,296,507.8345032,668.781311,333.8718567,1339.96875,,658.7362671,665.0324707,69.59979248,1180.492554,122.1539612,115.9662323,990.774231,256,1555.824219,216.6865234,1144.971924,236.4144592,1134.780029,623.9075928,1748.765137,923.8223267,180.5789337,1541.505127,84.40000153,520.8748169,337.2771912,80.80000305,1027.043945,79,351.879425,7679.5,,,,
09/04/2025,9665.336914,669.9544067,398.5048523,332.7606506,138.609024,2403.510498,174.8999023,2640.87060546875,536.2662354,115.7722473,733.0200806,90.77832794,150.3496552,163.7671509,295,507.8345032,649.7874756,345.3674622,1263.499146,234.2294159,655.2376099,640.0388184,66.15227509,1155.503296,119.1550903,113.5669327,972.7819214,232.5,1505.829956,216.6865234,1084.000122,235.6150818,1101.286499,598.9112549,1686.773438,900.3268433,174.7796173,1496.019653,79.40000153,507.8778992,335.0780334,83.19999695,1012.550415,73.59999847,349.8800964,7913.299805,,,,
10/04/2025,10016.27637,689.453064,413.5012512,341.4057312,141.4581909,2479.494873,182.3999023,2622.504150390625,545.762085,121.9707565,782.4539795,94.17750549,154.5482635,168.966095,288,521.8299561,664.7825928,351.3651733,1274.494751,245.6259766,670.2315674,682.6280518,66.2852478,1184.490723,123.3535156,116.9659424,995.7720337,278.5,1569.822754,230.0795135,1114.485962,228.6205597,1141.778687,625.1074219,1774.761597,946.8179321,176.379425,1533.007813,88,523.8740845,314.4855042,75,1044.536255,77.59999847,362.8756714,7964.200195,,,,
11/04/2025,10006.27832,686.9532471,408.3024902,331.5113525,142.5578613,2493.492188,183.5998993,2631.50244140625,549.760376,119.5713348,778.9586182,92.97779083,155.7478638,168.966095,285,521.8299561,661.7835693,347.8665161,1293.487183,240.7274628,677.7286377,677.02948,67.28502655,1178.493408,124.1532135,118.3655396,1011.565247,279,1581.821289,227.2809753,1116.485107,233.0171051,1136.779541,630.706543,1775.761475,921.8227539,176.9793549,1553.001465,82.09999847,524.8738403,327.5807495,74.80000305,1066.526489,76,363.8753357,8134.299805,,,,
14/04/2025,10318.22461,716.4512329,422.8990173,341.0059509,144.4073181,2520.486572,192.2998962,2668.495361328125,555.7576904,123.1704712,820.4032593,93.37770081,159.2466888,171.7655487,292,529.8273315,727.262146,364.8599854,1321.976074,245.5260162,695.2215576,697.0244751,71.3341217,1182.491699,127.7518616,120.7648392,1036.054688,290,1655.812866,233.277832,1138.974731,242.4097595,1158.775269,645.5043335,1807.757202,947.3178101,183.3786011,1568.496338,84.59999847,537.3707886,336.2775269,73.09999847,1075.522461,78,380.8694763,8249.099609,,,,
15/04/2025,10278.23242,733.4500732,431.0971069,346.5527649,147.7063446,2556.479248,195.5998993,2663.496337890625,563.7542114,123.7703323,817.4072266,93.177742,163.9451294,174.9648895,289,545.8221436,731.2608643,376.8554077,1345.466675,249.4248199,702.7186279,714.8200073,73.38366699,1199.484253,130.5508118,121.9644852,1054.046997,301,1627.816162,233.6776428,1175.457886,246.6064606,1180.27124,669.7008057,1835.753418,950.3172607,187.9780731,1604.984741,84.90000153,536.3710327,345.3742371,77.59999847,1101.510864,79,392.3655701,8275.599609,,,,
16/04/2025,10252.23633,739.449646,433.496521,354.0485535,149.7557373,2537.483154,195.8999023,2687.49169921875,572.7503052,123.5703735,833.8852539,92.37793732,163.445282,177.1644592,292,547.8214722,722.7636108,377.3551941,1344.966797,250.42453,691.2232056,691.2259521,76.53296661,1199.484253,131.3504944,130.961853,1076.037598,304,1753.80188,229.6797333,1202.445435,247.8055115,1174.772217,682.6988525,1808.75708,941.3189697,187.3781281,1632.97583,82.90000153,531.8721924,345.4742126,76.09999847,1107.508179,77.40000153,380.8694763,8275.700195,,,,
17/04/2025,10122.25879,740.449585,431.2969971,359.1955872,150.2556,2551.480225,195.5998993,2709.487548828125,577.2483521,122.5706177,841.8745117,92.27796936,165.1447144,174.9648895,287,549.8208008,718.7649536,374.8561401,1335.970459,248.8250122,687.7246094,691.0259399,75.48320007,1201.483521,131.3504944,133.3611755,1078.536499,299,1727.80481,233.6776428,1212.440796,256.5986023,1171.772827,690.897644,1793.759033,930.8209839,185.3783722,1639.973511,81.09999847,518.9630737,354.4709167,76,1111.50647,78.59999847,377.8705139,8328.599609,,,,
22/04/2025,10138.25586,748.4490356,430.8971252,358.7458496,152.6048889,2549.480713,185.6999054,2723.48486328125,579.2474976,119.9712448,852.8598022,89.67857361,163.6452179,176.1646576,288,557.8181763,711.267395,367.8588562,1361.460205,252.7238312,679.7278442,691.6257935,78.7824707,1211.479126,133.3497467,134.9607086,1092.530518,303.5,1655.812866,231.0789948,1227.933716,262.394043,1166.273926,687.8980713,1775.761475,887.8292847,180.9788818,1634.47522,80.09999847,515.4633179,359.7690125,75,1115.504639,76.19999695,372.372406,8403.200195,,,,
23/04/2025,10360.21777,788.9462891,434.8961792,357.5465088,153.4546356,2510.488525,193.1999054,2946.44287109375,583.7455444,122.97052,863.8451538,92.97779083,163.445282,177.7643433,287,565.8156128,719.2647705,364.8599854,1378.453491,264.2203674,691.7230225,708.0216675,79.88222504,1239.467163,135.3489838,136.3602905,1067.54126,297.5,1687.809326,231.4787903,1242.427002,258.1973267,1187.769775,689.6978149,1799.758301,903.8261719,183.3786011,1597.487061,84.80000305,527.4624634,357.5697937,75.09999847,1097.512695,76.19999695,375.8712158,8407.400391,,,,
